areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E06000054,Wiltshire,utla,2021-01-14,3357
E08000003,Manchester,utla,2021-01-14,2345
E08000030,Walsall,utla,2021-01-14,2611
E09000007,Camden,utla,2021-01-14,461
E09000008,Croydon,utla,2021-01-14,1816
E09000013,Hammersmith and Fulham,utla,2021-01-14,486
E10000021,Northamptonshire,utla,2021-01-14,3584
S12000014,Falkirk,utla,2021-01-14,400
S12000030,Stirling,utla,2021-01-14,446
S12000040,West Lothian,utla,2021-01-14,484
S12000042,Dundee City,utla,2021-01-14,582
E06000012,North East Lincolnshire,utla,2021-01-13,949
E06000033,Southend-on-Sea,utla,2021-01-13,490
E06000045,Southampton,utla,2021-01-13,850
E06000054,Wiltshire,utla,2021-01-13,2662
E08000003,Manchester,utla,2021-01-13,1344
E08000030,Walsall,utla,2021-01-13,2918
E09000007,Camden,utla,2021-01-13,286
E09000008,Croydon,utla,2021-01-13,1362
E09000013,Hammersmith and Fulham,utla,2021-01-13,311
E10000021,Northamptonshire,utla,2021-01-13,2868
S12000014,Falkirk,utla,2021-01-13,440
S12000030,Stirling,utla,2021-01-13,429
S12000040,West Lothian,utla,2021-01-13,583
S12000042,Dundee City,utla,2021-01-13,475
E06000012,North East Lincolnshire,utla,2021-01-12,764
E06000033,Southend-on-Sea,utla,2021-01-12,207
E06000045,Southampton,utla,2021-01-12,636
E06000054,Wiltshire,utla,2021-01-12,1034
E08000003,Manchester,utla,2021-01-12,982
E08000030,Walsall,utla,2021-01-12,1323
E09000007,Camden,utla,2021-01-12,325
E09000008,Croydon,utla,2021-01-12,451
E09000013,Hammersmith and Fulham,utla,2021-01-12,272
E10000021,Northamptonshire,utla,2021-01-12,2129
S12000014,Falkirk,utla,2021-01-12,572
S12000030,Stirling,utla,2021-01-12,273
S12000040,West Lothian,utla,2021-01-12,352
S12000042,Dundee City,utla,2021-01-12,451
E06000012,North East Lincolnshire,utla,2021-01-11,88
E06000033,Southend-on-Sea,utla,2021-01-11,231
E06000045,Southampton,utla,2021-01-11,479
E06000054,Wiltshire,utla,2021-01-11,715
E08000003,Manchester,utla,2021-01-11,1090
E08000030,Walsall,utla,2021-01-11,943
E09000007,Camden,utla,2021-01-11,284
E09000008,Croydon,utla,2021-01-11,492
E09000013,Hammersmith and Fulham,utla,2021-01-11,304
E10000021,Northamptonshire,utla,2021-01-11,1315
S12000014,Falkirk,utla,2021-01-11,148
S12000030,Stirling,utla,2021-01-11,283
S12000040,West Lothian,utla,2021-01-11,389
S12000042,Dundee City,utla,2021-01-11,490
E06000012,North East Lincolnshire,utla,2021-01-10,118
E06000033,Southend-on-Sea,utla,2021-01-10,252
E06000045,Southampton,utla,2021-01-10,865
E06000054,Wiltshire,utla,2021-01-10,757
E08000003,Manchester,utla,2021-01-10,1274
E08000030,Walsall,utla,2021-01-10,1018
E09000007,Camden,utla,2021-01-10,186
E09000008,Croydon,utla,2021-01-10,698
E09000013,Hammersmith and Fulham,utla,2021-01-10,70
E10000021,Northamptonshire,utla,2021-01-10,2097
S12000014,Falkirk,utla,2021-01-10,88
S12000030,Stirling,utla,2021-01-10,36
S12000040,West Lothian,utla,2021-01-10,122
S12000042,Dundee City,utla,2021-01-10,174
E06000012,North East Lincolnshire,utla,2021-01-09,376
E06000033,Southend-on-Sea,utla,2021-01-09,363
E06000045,Southampton,utla,2021-01-09,1614
E06000054,Wiltshire,utla,2021-01-09,2698
E08000003,Manchester,utla,2021-01-09,1269
E08000030,Walsall,utla,2021-01-09,1474
E09000007,Camden,utla,2021-01-09,496
E09000008,Croydon,utla,2021-01-09,800
E09000013,Hammersmith and Fulham,utla,2021-01-09,198
E10000021,Northamptonshire,utla,2021-01-09,5456
S12000014,Falkirk,utla,2021-01-09,182
S12000030,Stirling,utla,2021-01-09,81
S12000040,West Lothian,utla,2021-01-09,25
S12000042,Dundee City,utla,2021-01-09,482
E06000012,North East Lincolnshire,utla,2021-01-08,503
E06000033,Southend-on-Sea,utla,2021-01-08,285
E06000045,Southampton,utla,2021-01-08,1103
E06000054,Wiltshire,utla,2021-01-08,4019
E08000003,Manchester,utla,2021-01-08,1008
E08000030,Walsall,utla,2021-01-08,2491
E09000007,Camden,utla,2021-01-08,1038
E09000008,Croydon,utla,2021-01-08,750
E09000013,Hammersmith and Fulham,utla,2021-01-08,323
E10000021,Northamptonshire,utla,2021-01-08,3867
S12000014,Falkirk,utla,2021-01-08,200
S12000030,Stirling,utla,2021-01-08,124
S12000040,West Lothian,utla,2021-01-08,323
S12000042,Dundee City,utla,2021-01-08,457
E06000012,North East Lincolnshire,utla,2021-01-07,538
E06000033,Southend-on-Sea,utla,2021-01-07,198
E06000045,Southampton,utla,2021-01-07,736
E06000054,Wiltshire,utla,2021-01-07,1766
E08000003,Manchester,utla,2021-01-07,703
E08000030,Walsall,utla,2021-01-07,1603
E09000007,Camden,utla,2021-01-07,757
E09000008,Croydon,utla,2021-01-07,796
E09000013,Hammersmith and Fulham,utla,2021-01-07,439
E10000021,Northamptonshire,utla,2021-01-07,3330
S12000014,Falkirk,utla,2021-01-07,662
S12000030,Stirling,utla,2021-01-07,209
S12000040,West Lothian,utla,2021-01-07,146
S12000042,Dundee City,utla,2021-01-07,521
E06000012,North East Lincolnshire,utla,2021-01-06,203
E06000033,Southend-on-Sea,utla,2021-01-06,133
E06000045,Southampton,utla,2021-01-06,505
E06000054,Wiltshire,utla,2021-01-06,499
E08000003,Manchester,utla,2021-01-06,517
E08000030,Walsall,utla,2021-01-06,666
E09000007,Camden,utla,2021-01-06,308
E09000008,Croydon,utla,2021-01-06,547
E09000013,Hammersmith and Fulham,utla,2021-01-06,344
E10000021,Northamptonshire,utla,2021-01-06,1193
S12000014,Falkirk,utla,2021-01-06,430
S12000030,Stirling,utla,2021-01-06,261
S12000040,West Lothian,utla,2021-01-06,97
S12000042,Dundee City,utla,2021-01-06,349
E06000012,North East Lincolnshire,utla,2021-01-05,74
E06000033,Southend-on-Sea,utla,2021-01-05,64
E06000045,Southampton,utla,2021-01-05,376
E06000054,Wiltshire,utla,2021-01-05,101
E08000003,Manchester,utla,2021-01-05,392
E08000030,Walsall,utla,2021-01-05,341
E09000007,Camden,utla,2021-01-05,346
E09000008,Croydon,utla,2021-01-05,391
E09000013,Hammersmith and Fulham,utla,2021-01-05,283
E10000021,Northamptonshire,utla,2021-01-05,1002
S12000014,Falkirk,utla,2021-01-05,358
S12000030,Stirling,utla,2021-01-05,273
S12000040,West Lothian,utla,2021-01-05,81
S12000042,Dundee City,utla,2021-01-05,360
E06000012,North East Lincolnshire,utla,2021-01-04,6
E06000033,Southend-on-Sea,utla,2021-01-04,18
E06000045,Southampton,utla,2021-01-04,208
E06000054,Wiltshire,utla,2021-01-04,24
E08000003,Manchester,utla,2021-01-04,179
E08000030,Walsall,utla,2021-01-04,254
E09000007,Camden,utla,2021-01-04,168
E09000008,Croydon,utla,2021-01-04,143
E09000013,Hammersmith and Fulham,utla,2021-01-04,145
E10000021,Northamptonshire,utla,2021-01-04,205
S12000014,Falkirk,utla,2021-01-04,3
S12000030,Stirling,utla,2021-01-04,3
S12000040,West Lothian,utla,2021-01-04,1
S12000042,Dundee City,utla,2021-01-04,164
E06000012,North East Lincolnshire,utla,2021-01-03,1
E06000033,Southend-on-Sea,utla,2021-01-03,47
E06000045,Southampton,utla,2021-01-03,215
E06000054,Wiltshire,utla,2021-01-03,22
E08000003,Manchester,utla,2021-01-03,184
E08000030,Walsall,utla,2021-01-03,310
E09000007,Camden,utla,2021-01-03,68
E09000008,Croydon,utla,2021-01-03,20
E09000013,Hammersmith and Fulham,utla,2021-01-03,12
E10000021,Northamptonshire,utla,2021-01-03,29
S12000014,Falkirk,utla,2021-01-03,0
S12000030,Stirling,utla,2021-01-03,0
S12000040,West Lothian,utla,2021-01-03,0
S12000042,Dundee City,utla,2021-01-03,0
E06000012,North East Lincolnshire,utla,2021-01-02,6
E06000033,Southend-on-Sea,utla,2021-01-02,49
E06000045,Southampton,utla,2021-01-02,217
E06000054,Wiltshire,utla,2021-01-02,42
E08000003,Manchester,utla,2021-01-02,245
E08000030,Walsall,utla,2021-01-02,173
E09000007,Camden,utla,2021-01-02,104
E09000008,Croydon,utla,2021-01-02,31
E09000013,Hammersmith and Fulham,utla,2021-01-02,30
E10000021,Northamptonshire,utla,2021-01-02,693
S12000014,Falkirk,utla,2021-01-02,0
S12000030,Stirling,utla,2021-01-02,0
S12000040,West Lothian,utla,2021-01-02,1
S12000042,Dundee City,utla,2021-01-02,0
E06000012,North East Lincolnshire,utla,2021-01-01,460
E06000033,Southend-on-Sea,utla,2021-01-01,63
E06000045,Southampton,utla,2021-01-01,290
E06000054,Wiltshire,utla,2021-01-01,152
E08000003,Manchester,utla,2021-01-01,101
E08000030,Walsall,utla,2021-01-01,9
E09000007,Camden,utla,2021-01-01,33
E09000008,Croydon,utla,2021-01-01,38
E09000013,Hammersmith and Fulham,utla,2021-01-01,97
E10000021,Northamptonshire,utla,2021-01-01,221
S12000014,Falkirk,utla,2021-01-01,2
S12000030,Stirling,utla,2021-01-01,0
S12000040,West Lothian,utla,2021-01-01,2
S12000042,Dundee City,utla,2021-01-01,0
E06000012,North East Lincolnshire,utla,2020-12-31,700
E06000033,Southend-on-Sea,utla,2020-12-31,77
E06000045,Southampton,utla,2020-12-31,427
E06000054,Wiltshire,utla,2020-12-31,279
E08000003,Manchester,utla,2020-12-31,316
E08000030,Walsall,utla,2020-12-31,213
E09000007,Camden,utla,2020-12-31,526
E09000008,Croydon,utla,2020-12-31,458
E09000013,Hammersmith and Fulham,utla,2020-12-31,304
E10000021,Northamptonshire,utla,2020-12-31,1202
S12000014,Falkirk,utla,2020-12-31,77
S12000030,Stirling,utla,2020-12-31,22
S12000040,West Lothian,utla,2020-12-31,102
S12000042,Dundee City,utla,2020-12-31,294
E06000012,North East Lincolnshire,utla,2020-12-30,822
E06000033,Southend-on-Sea,utla,2020-12-30,76
E06000045,Southampton,utla,2020-12-30,469
E06000054,Wiltshire,utla,2020-12-30,502
E08000003,Manchester,utla,2020-12-30,341
E08000030,Walsall,utla,2020-12-30,249
E09000007,Camden,utla,2020-12-30,667
E09000008,Croydon,utla,2020-12-30,659
E09000013,Hammersmith and Fulham,utla,2020-12-30,320
E10000021,Northamptonshire,utla,2020-12-30,3274
S12000014,Falkirk,utla,2020-12-30,236
S12000030,Stirling,utla,2020-12-30,134
S12000040,West Lothian,utla,2020-12-30,187
S12000042,Dundee City,utla,2020-12-30,343
E06000012,North East Lincolnshire,utla,2020-12-29,15
E06000033,Southend-on-Sea,utla,2020-12-29,123
E06000045,Southampton,utla,2020-12-29,139
E06000054,Wiltshire,utla,2020-12-29,277
E08000003,Manchester,utla,2020-12-29,184
E08000030,Walsall,utla,2020-12-29,213
E09000007,Camden,utla,2020-12-29,546
E09000008,Croydon,utla,2020-12-29,535
E09000013,Hammersmith and Fulham,utla,2020-12-29,106
E10000021,Northamptonshire,utla,2020-12-29,848
S12000014,Falkirk,utla,2020-12-29,202
S12000030,Stirling,utla,2020-12-29,136
S12000040,West Lothian,utla,2020-12-29,198
S12000042,Dundee City,utla,2020-12-29,410
E06000012,North East Lincolnshire,utla,2020-12-28,1
E06000033,Southend-on-Sea,utla,2020-12-28,34
E06000045,Southampton,utla,2020-12-28,12
E06000054,Wiltshire,utla,2020-12-28,57
E08000003,Manchester,utla,2020-12-28,129
E08000030,Walsall,utla,2020-12-28,17
E09000007,Camden,utla,2020-12-28,5
E09000008,Croydon,utla,2020-12-28,139
E09000013,Hammersmith and Fulham,utla,2020-12-28,6
E10000021,Northamptonshire,utla,2020-12-28,22
S12000014,Falkirk,utla,2020-12-28,2
S12000030,Stirling,utla,2020-12-28,1
S12000040,West Lothian,utla,2020-12-28,2
S12000042,Dundee City,utla,2020-12-28,1
E06000012,North East Lincolnshire,utla,2020-12-27,1
E06000033,Southend-on-Sea,utla,2020-12-27,3
E06000045,Southampton,utla,2020-12-27,14
E06000054,Wiltshire,utla,2020-12-27,22
E08000003,Manchester,utla,2020-12-27,60
E08000030,Walsall,utla,2020-12-27,2
E09000007,Camden,utla,2020-12-27,45
E09000008,Croydon,utla,2020-12-27,12
E09000013,Hammersmith and Fulham,utla,2020-12-27,8
E10000021,Northamptonshire,utla,2020-12-27,12
S12000014,Falkirk,utla,2020-12-27,0
S12000030,Stirling,utla,2020-12-27,0
S12000040,West Lothian,utla,2020-12-27,0
S12000042,Dundee City,utla,2020-12-27,0
E06000012,North East Lincolnshire,utla,2020-12-26,0
E06000033,Southend-on-Sea,utla,2020-12-26,1
E06000045,Southampton,utla,2020-12-26,3
E06000054,Wiltshire,utla,2020-12-26,1
E08000003,Manchester,utla,2020-12-26,6
E08000030,Walsall,utla,2020-12-26,0
E09000007,Camden,utla,2020-12-26,30
E09000008,Croydon,utla,2020-12-26,6
E09000013,Hammersmith and Fulham,utla,2020-12-26,7
E10000021,Northamptonshire,utla,2020-12-26,3
S12000014,Falkirk,utla,2020-12-26,0
S12000030,Stirling,utla,2020-12-26,0
S12000040,West Lothian,utla,2020-12-26,0
S12000042,Dundee City,utla,2020-12-26,0
E06000012,North East Lincolnshire,utla,2020-12-25,0
E06000033,Southend-on-Sea,utla,2020-12-25,0
E06000045,Southampton,utla,2020-12-25,0
E06000054,Wiltshire,utla,2020-12-25,0
E08000003,Manchester,utla,2020-12-25,0
E08000030,Walsall,utla,2020-12-25,0
E09000007,Camden,utla,2020-12-25,1
E09000008,Croydon,utla,2020-12-25,0
E09000013,Hammersmith and Fulham,utla,2020-12-25,1
E10000021,Northamptonshire,utla,2020-12-25,0
S12000014,Falkirk,utla,2020-12-25,0
S12000030,Stirling,utla,2020-12-25,0
S12000040,West Lothian,utla,2020-12-25,0
S12000042,Dundee City,utla,2020-12-25,0
E06000012,North East Lincolnshire,utla,2020-12-24,1
E06000033,Southend-on-Sea,utla,2020-12-24,29
E06000045,Southampton,utla,2020-12-24,16
E06000054,Wiltshire,utla,2020-12-24,45
E08000003,Manchester,utla,2020-12-24,131
E08000030,Walsall,utla,2020-12-24,13
E09000007,Camden,utla,2020-12-24,65
E09000008,Croydon,utla,2020-12-24,289
E09000013,Hammersmith and Fulham,utla,2020-12-24,48
E10000021,Northamptonshire,utla,2020-12-24,37
S12000014,Falkirk,utla,2020-12-24,9
S12000030,Stirling,utla,2020-12-24,4
S12000040,West Lothian,utla,2020-12-24,29
S12000042,Dundee City,utla,2020-12-24,47
E06000012,North East Lincolnshire,utla,2020-12-23,369
E06000033,Southend-on-Sea,utla,2020-12-23,20
E06000045,Southampton,utla,2020-12-23,40
E06000054,Wiltshire,utla,2020-12-23,506
E08000003,Manchester,utla,2020-12-23,273
E08000030,Walsall,utla,2020-12-23,445
E09000007,Camden,utla,2020-12-23,128
E09000008,Croydon,utla,2020-12-23,388
E09000013,Hammersmith and Fulham,utla,2020-12-23,233
E10000021,Northamptonshire,utla,2020-12-23,358
S12000014,Falkirk,utla,2020-12-23,290
S12000030,Stirling,utla,2020-12-23,75
S12000040,West Lothian,utla,2020-12-23,275
S12000042,Dundee City,utla,2020-12-23,376
E06000012,North East Lincolnshire,utla,2020-12-22,536
E06000033,Southend-on-Sea,utla,2020-12-22,22
E06000045,Southampton,utla,2020-12-22,50
E06000054,Wiltshire,utla,2020-12-22,634
E08000003,Manchester,utla,2020-12-22,510
E08000030,Walsall,utla,2020-12-22,489
E09000007,Camden,utla,2020-12-22,273
E09000008,Croydon,utla,2020-12-22,510
E09000013,Hammersmith and Fulham,utla,2020-12-22,122
E10000021,Northamptonshire,utla,2020-12-22,1080
S12000014,Falkirk,utla,2020-12-22,109
S12000030,Stirling,utla,2020-12-22,173
S12000040,West Lothian,utla,2020-12-22,240
S12000042,Dundee City,utla,2020-12-22,343
E06000012,North East Lincolnshire,utla,2020-12-21,341
E06000033,Southend-on-Sea,utla,2020-12-21,124
E06000045,Southampton,utla,2020-12-21,87
E06000054,Wiltshire,utla,2020-12-21,557
E08000003,Manchester,utla,2020-12-21,569
E08000030,Walsall,utla,2020-12-21,325
E09000007,Camden,utla,2020-12-21,378
E09000008,Croydon,utla,2020-12-21,203
E09000013,Hammersmith and Fulham,utla,2020-12-21,55
E10000021,Northamptonshire,utla,2020-12-21,1468
S12000014,Falkirk,utla,2020-12-21,115
S12000030,Stirling,utla,2020-12-21,200
S12000040,West Lothian,utla,2020-12-21,266
S12000042,Dundee City,utla,2020-12-21,320
E06000012,North East Lincolnshire,utla,2020-12-20,423
E06000033,Southend-on-Sea,utla,2020-12-20,351
E06000045,Southampton,utla,2020-12-20,855
E06000054,Wiltshire,utla,2020-12-20,771
E08000003,Manchester,utla,2020-12-20,164
E08000030,Walsall,utla,2020-12-20,372
E09000007,Camden,utla,2020-12-20,355
E09000008,Croydon,utla,2020-12-20,251
E09000013,Hammersmith and Fulham,utla,2020-12-20,55
E10000021,Northamptonshire,utla,2020-12-20,1361
S12000014,Falkirk,utla,2020-12-20,17
S12000030,Stirling,utla,2020-12-20,8
S12000040,West Lothian,utla,2020-12-20,67
S12000042,Dundee City,utla,2020-12-20,146
E06000012,North East Lincolnshire,utla,2020-12-19,733
E06000033,Southend-on-Sea,utla,2020-12-19,376
E06000045,Southampton,utla,2020-12-19,1551
E06000054,Wiltshire,utla,2020-12-19,704
E08000003,Manchester,utla,2020-12-19,233
E08000030,Walsall,utla,2020-12-19,502
E09000007,Camden,utla,2020-12-19,319
E09000008,Croydon,utla,2020-12-19,89
E09000013,Hammersmith and Fulham,utla,2020-12-19,27
E10000021,Northamptonshire,utla,2020-12-19,1168
S12000014,Falkirk,utla,2020-12-19,99
S12000030,Stirling,utla,2020-12-19,43
S12000040,West Lothian,utla,2020-12-19,94
S12000042,Dundee City,utla,2020-12-19,142
E06000012,North East Lincolnshire,utla,2020-12-18,607
E06000033,Southend-on-Sea,utla,2020-12-18,267
E06000045,Southampton,utla,2020-12-18,911
E06000054,Wiltshire,utla,2020-12-18,242
E08000003,Manchester,utla,2020-12-18,432
E08000030,Walsall,utla,2020-12-18,452
E09000007,Camden,utla,2020-12-18,393
E09000008,Croydon,utla,2020-12-18,466
E09000013,Hammersmith and Fulham,utla,2020-12-18,313
E10000021,Northamptonshire,utla,2020-12-18,1569
S12000014,Falkirk,utla,2020-12-18,243
S12000030,Stirling,utla,2020-12-18,62
S12000040,West Lothian,utla,2020-12-18,152
S12000042,Dundee City,utla,2020-12-18,53
E06000012,North East Lincolnshire,utla,2020-12-17,305
E06000033,Southend-on-Sea,utla,2020-12-17,351
E06000045,Southampton,utla,2020-12-17,284
E06000054,Wiltshire,utla,2020-12-17,934
E08000003,Manchester,utla,2020-12-17,482
E08000030,Walsall,utla,2020-12-17,332
E09000007,Camden,utla,2020-12-17,253
E09000008,Croydon,utla,2020-12-17,479
E09000013,Hammersmith and Fulham,utla,2020-12-17,290
E10000021,Northamptonshire,utla,2020-12-17,1969
S12000014,Falkirk,utla,2020-12-17,198
S12000030,Stirling,utla,2020-12-17,41
S12000040,West Lothian,utla,2020-12-17,209
S12000042,Dundee City,utla,2020-12-17,124
E06000012,North East Lincolnshire,utla,2020-12-16,260
E06000033,Southend-on-Sea,utla,2020-12-16,400
E06000045,Southampton,utla,2020-12-16,245
E06000054,Wiltshire,utla,2020-12-16,1084
E08000003,Manchester,utla,2020-12-16,384
E08000030,Walsall,utla,2020-12-16,150
E09000007,Camden,utla,2020-12-16,299
E09000008,Croydon,utla,2020-12-16,506
E09000013,Hammersmith and Fulham,utla,2020-12-16,265
E10000021,Northamptonshire,utla,2020-12-16,2505
S12000014,Falkirk,utla,2020-12-16,185
S12000030,Stirling,utla,2020-12-16,168
S12000040,West Lothian,utla,2020-12-16,116
S12000042,Dundee City,utla,2020-12-16,96
E06000012,North East Lincolnshire,utla,2020-12-15,17
E06000033,Southend-on-Sea,utla,2020-12-15,315
E06000045,Southampton,utla,2020-12-15,242
E06000054,Wiltshire,utla,2020-12-15,89
E08000003,Manchester,utla,2020-12-15,90
E08000030,Walsall,utla,2020-12-15,161
E09000007,Camden,utla,2020-12-15,115
E09000008,Croydon,utla,2020-12-15,219
E09000013,Hammersmith and Fulham,utla,2020-12-15,17
E10000021,Northamptonshire,utla,2020-12-15,1482
S12000014,Falkirk,utla,2020-12-15,251
S12000030,Stirling,utla,2020-12-15,149
S12000040,West Lothian,utla,2020-12-15,156
S12000042,Dundee City,utla,2020-12-15,171
E06000012,North East Lincolnshire,utla,2020-12-14,9
E06000033,Southend-on-Sea,utla,2020-12-14,12
E06000045,Southampton,utla,2020-12-14,5
E06000054,Wiltshire,utla,2020-12-14,57
E08000003,Manchester,utla,2020-12-14,77
E08000030,Walsall,utla,2020-12-14,6
E09000007,Camden,utla,2020-12-14,57
E09000008,Croydon,utla,2020-12-14,183
E09000013,Hammersmith and Fulham,utla,2020-12-14,18
E10000021,Northamptonshire,utla,2020-12-14,278
S12000014,Falkirk,utla,2020-12-14,217
S12000030,Stirling,utla,2020-12-14,52
S12000040,West Lothian,utla,2020-12-14,185
S12000042,Dundee City,utla,2020-12-14,172
E06000012,North East Lincolnshire,utla,2020-12-13,1
E06000033,Southend-on-Sea,utla,2020-12-13,13
E06000045,Southampton,utla,2020-12-13,4
E06000054,Wiltshire,utla,2020-12-13,39
E08000003,Manchester,utla,2020-12-13,25
E08000030,Walsall,utla,2020-12-13,113
E09000007,Camden,utla,2020-12-13,3
E09000008,Croydon,utla,2020-12-13,3
E09000013,Hammersmith and Fulham,utla,2020-12-13,2
E10000021,Northamptonshire,utla,2020-12-13,107
S12000014,Falkirk,utla,2020-12-13,72
S12000030,Stirling,utla,2020-12-13,34
S12000040,West Lothian,utla,2020-12-13,252
S12000042,Dundee City,utla,2020-12-13,166
E06000012,North East Lincolnshire,utla,2020-12-12,1
E06000033,Southend-on-Sea,utla,2020-12-12,13
E06000045,Southampton,utla,2020-12-12,7
E06000054,Wiltshire,utla,2020-12-12,76
E08000003,Manchester,utla,2020-12-12,68
E08000030,Walsall,utla,2020-12-12,110
E09000007,Camden,utla,2020-12-12,123
E09000008,Croydon,utla,2020-12-12,33
E09000013,Hammersmith and Fulham,utla,2020-12-12,2
E10000021,Northamptonshire,utla,2020-12-12,189
S12000014,Falkirk,utla,2020-12-12,91
S12000030,Stirling,utla,2020-12-12,50
S12000040,West Lothian,utla,2020-12-12,267
S12000042,Dundee City,utla,2020-12-12,204
E06000012,North East Lincolnshire,utla,2020-12-11,3
E06000033,Southend-on-Sea,utla,2020-12-11,12
E06000045,Southampton,utla,2020-12-11,10
E06000054,Wiltshire,utla,2020-12-11,34
